% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.300687	7	0	0	1	30	0	13	1	12	11	1	0	0	39
0.30075	1	1	0	1	30	1	1	1	12	14	1	0	12	1605
0.30075	4	1	0	1	30	1	1	1	12	14	1	0	28	5990
0.30075	1	0	0	2	30	0	14	1	12	14	1	0	28	1454
0.30075	7	0	0	1	30	0	14	1	12	15	1	0	0	39
0.300812	1	0	0	2	30	0	15	1	11	13	1	0	28	1332
0.300812	7	0	0	1	30	0	15	1	12	14	1	0	0	39
0.300875	1	0	0	2	30	1	0	1	12	11	1	0	28	1454
0.300875	4	0	0	2	30	1	0	1	12	12	1	0	0	39
0.300875	7	0	0	1	30	1	0	1	12	13	1	0	0	39
0.300938	1	0	0	2	30	1	1	1	12	12	1	0	28	1454
0.300938	7	0	0	1	30	1	1	1	12	12	1	0	0	39
0.301	1	1	0	1	30	1	2	1	12	13	1	0	12	1605
0.301	4	1	0	1	30	1	2	1	12	13	1	0	28	5990
0.301	1	0	0	2	30	1	2	1	12	15	1	0	28	1454
0.301	7	0	0	1	30	1	2	1	12	11	1	0	0	39
0.301063	1	0	0	2	30	1	3	1	12	14	1	0	28	1454
0.301063	4	0	0	2	30	1	3	1	12	15	1	0	0	39
0.301063	7	0	0	1	30	1	3	1	12	15	1	0	0	39
0.301125	1	0	0	2	30	1	4	1	12	13	1	0	28	1454
0.301125	4	0	0	2	30	1	4	1	12	13	1	0	0	39
0.301125	7	0	0	1	30	1	4	1	12	14	1	0	0	39
0.301187	1	0	0	2	30	1	5	1	12	11	1	0	28	1454
0.301187	7	0	0	1	30	1	5	1	12	13	1	0	6	155
0.30125	1	1	0	1	30	1	3	1	12	12	1	0	12	1605
0.30125	4	1	0	1	30	1	3	1	12	12	1	0	28	5990
0.30125	1	0	0	2	30	1	6	1	12	12	1	0	28	1454
0.30125	4	0	0	2	30	1	6	1	12	14	1	0	0	39
0.30125	7	0	0	1	30	1	6	1	12	12	1	0	0	39
0.301312	1	0	0	2	30	1	7	1	12	15	1	0	28	1454
0.301312	7	0	0	1	30	1	7	1	12	11	1	0	0	39
0.301375	1	0	0	2	30	1	8	1	12	14	1	0	28	1454
0.301375	7	0	0	1	30	1	8	1	12	15	1	0	0	39
0.301438	1	0	0	2	30	1	9	1	12	13	1	0	28	1454
0.301438	7	0	0	1	30	1	9	1	12	14	1	0	0	39
0.3015	1	1	0	1	30	2	0	1	12	15	1	0	12	1605
0.3015	4	1	0	1	30	2	0	1	12	15	1	0	28	5990
0.3015	1	0	0	2	30	1	10	1	12	11	1	0	28	1454
0.301563	1	0	0	2	30	1	11	1	12	12	1	0	28	1454
0.301563	7	0	0	1	30	1	11	1	12	12	1	0	0	39
0.301625	1	0	0	2	30	1	12	1	12	15	1	0	28	1454
0.301625	7	0	0	1	30	1	12	1	12	11	1	0	0	39
0.301687	1	0	0	2	30	1	13	1	12	14	1	0	28	1454
0.301687	7	0	0	1	30	1	13	1	12	15	1	0	0	39
0.30175	1	1	0	1	30	2	1	1	12	11	1	0	12	1605
0.30175	4	1	0	1	30	2	1	1	12	11	1	0	28	5990
0.30175	1	0	0	2	30	1	14	1	12	13	1	0	28	1454
0.30175	7	0	0	1	30	1	14	1	12	14	1	0	0	39
0.301812	1	0	0	2	30	1	15	1	12	11	1	0	28	1454
0.301875	1	0	0	2	30	2	0	1	12	12	1	0	28	1454
0.301875	7	0	0	1	30	2	0	1	12	12	1	0	0	39
0.301938	1	0	0	2	30	2	1	1	11	15	1	0	28	1332
0.301938	4	0	0	2	30	2	1	1	12	11	1	0	0	39
0.301938	7	0	0	1	30	2	1	1	12	11	1	0	0	39
0.302	1	1	0	1	30	2	2	1	12	14	1	0	12	1605
0.302	4	1	0	1	30	2	2	1	12	14	1	0	28	5990
0.302	1	0	0	2	30	2	2	1	12	14	1	0	28	1454
0.302	7	0	0	1	30	2	2	1	12	15	1	0	0	39
0.302063	1	0	0	2	30	2	3	1	12	13	1	0	28	1454
0.302063	7	0	0	1	30	2	3	1	12	14	1	0	0	39
0.302125	1	0	0	2	30	2	4	1	12	10	1	0	28	1454
0.302125	4	0	0	2	30	2	4	1	12	12	1	0	0	39
0.302125	7	0	0	1	30	2	4	1	12	13	1	0	0	39
0.302187	1	0	0	2	30	2	5	1	12	12	1	0	28	1454
0.302187	7	0	0	1	30	2	5	1	12	12	1	0	0	39
0.30225	1	1	0	1	30	2	3	1	12	13	1	0	12	1605
0.30225	4	1	0	1	30	2	3	1	12	13	1	0	28	5990
0.30225	1	0	0	2	30	2	6	1	12	15	1	0	28	1454
0.30225	4	0	0	2	30	2	6	1	12	11	1	0	0	39
0.30225	7	0	0	1	30	2	6	1	12	11	1	0	0	39
0.302312	1	0	0	2	30	2	7	1	12	14	1	0	28	1454
0.302312	4	0	0	2	30	2	7	1	12	15	1	0	12	387
0.302312	7	0	0	1	30	2	7	1	12	15	1	0	6	155
0.302375	1	0	0	2	30	2	8	1	12	13	1	0	28	1454
0.302375	4	0	0	2	30	2	8	1	12	13	1	0	0	39
0.302375	7	0	0	1	30	2	8	1	12	14	1	0	0	39
0.302438	1	0	0	2	30	2	9	1	12	11	1	0	28	1454
0.302438	7	0	0	1	30	2	9	1	12	13	1	0	0	39
0.3025	1	1	0	1	30	3	0	1	12	12	1	0	12	1605
0.3025	4	1	0	1	30	3	0	1	11	12	1	0	28	5489
0.3025	1	0	0	2	30	2	10	1	12	12	1	0	28	1454
0.3025	4	0	0	2	30	2	10	1	12	14	1	0	0	39
0.3025	7	0	0	1	30	2	10	1	12	12	1	0	0	39
0.302563	1	0	0	2	30	2	11	1	12	15	1	0	28	1454
0.302563	7	0	0	1	30	2	11	1	12	11	1	0	0	39
0.302625	1	0	0	2	30	2	12	1	12	14	1	0	28	1454
0.302687	1	0	0	2	30	2	13	1	12	13	1	0	28	1454
0.302687	7	0	0	1	30	2	13	1	12	14	1	0	0	39
0.30275	1	1	0	1	30	3	1	1	12	15	1	0	12	1605
0.30275	4	1	0	1	30	3	1	1	12	15	1	0	28	5990
0.30275	1	0	0	2	30	2	14	1	12	11	1	0	28	1454
0.30275	7	0	0	1	30	2	14	1	12	13	1	0	0	39
0.302812	1	0	0	2	30	2	15	1	12	12	1	0	28	1454
0.302812	7	0	0	1	30	2	15	1	12	12	1	0	0	39
0.302875	1	0	0	2	30	3	0	1	12	15	1	0	28	1454
0.302875	7	0	0	1	30	3	0	1	12	11	1	0	0	39
0.302938	1	0	0	2	30	3	1	1	12	14	1	0	28	1454
0.303	1	1	0	1	30	3	2	1	12	11	1	0	12	1605
0.303	4	1	0	1	30	3	2	1	12	11	1	0	28	5990
0.303	1	0	0	2	30	3	2	1	12	13	1	0	28	1454
0.303	7	0	0	1	30	3	2	1	12	14	1	0	0	39
0.303063	1	0	0	2	30	3	3	1	12	11	1	0	28	1454
0.303063	7	0	0	1	30	3	3	1	12	13	1	0	0	39
0.303125	1	0	0	2	30	3	4	1	12	12	1	0	28	1454
0.303125	7	0	0	1	30	3	4	1	12	12	1	0	0	39
0.303187	1	0	0	2	30	3	5	1	12	15	1	0	28	1454
0.303187	4	0	0	2	30	3	5	1	11	10	1	0	0	35
0.303187	7	0	0	1	30	3	5	1	12	11	1	0	0	39
0.30325	1	1	0	1	30	3	3	1	12	14	1	0	12	1605
0.30325	4	1	0	1	30	3	3	1	12	14	1	0	28	5990
0.30325	1	0	0	2	30	3	6	1	12	14	1	0	28	1454
0.30325	7	0	0	1	30	3	6	1	12	15	1	0	0	39
0.303312	1	0	0	2	30	3	7	1	12	13	1	0	28	1454
0.303312	7	0	0	1	30	3	7	1	12	14	1	0	0	39
0.303375	1	0	0	2	30	3	8	1	12	11	1	0	28	1454
0.303375	7	0	0	1	30	3	8	1	12	13	1	0	0	39
0.303438	1	0	0	2	30	3	9	1	12	12	1	0	28	1454
0.303438	7	0	0	1	30	3	9	1	12	12	1	0	0	39
0.3035	1	1	0	1	30	4	0	1	12	13	1	0	12	1605
0.3035	4	1	0	1	30	4	0	1	12	13	1	0	28	5990
0.3035	1	0	0	2	30	3	10	1	12	15	1	0	28	1454
0.3035	7	0	0	1	30	3	10	1	12	11	1	0	0	39
0.303563	1	0	0	2	30	3	11	1	12	14	1	0	28	1454
0.303563	4	0	0	2	30	3	11	1	12	12	1	0	0	39
0.303563	7	0	0	1	30	3	11	1	12	15	1	0	0	39
0.303625	1	0	0	2	30	3	12	1	12	13	1	0	28	1454
0.303625	4	0	0	2	30	3	12	1	12	15	1	0	0	39
0.303625	7	0	0	1	30	3	12	1	12	14	1	0	0	39
0.303687	1	0	0	2	30	3	13	1	12	11	1	0	28	1454
0.303687	4	0	0	2	30	3	13	1	12	13	1	0	0	39
0.303687	7	0	0	1	30	3	13	1	12	13	1	0	0	39
0.30375	1	1	0	1	30	4	1	1	12	12	1	0	12	1605
0.30375	4	1	0	1	30	4	1	1	12	12	1	0	28	5990
0.30375	1	0	0	2	30	3	14	1	12	12	1	0	28	1454
0.30375	4	0	0	2	30	3	14	1	12	14	1	0	0	39
0.30375	7	0	0	1	30	3	14	1	12	12	1	0	0	39
0.303812	1	0	0	2	30	3	15	1	12	15	1	0	28	1454
0.303812	7	0	0	1	30	3	15	1	12	11	1	0	0	39
0.303875	1	0	0	2	30	4	0	1	12	14	1	0	28	1454
0.303875	7	0	0	1	30	4	0	1	12	15	1	0	0	39
0.303938	1	0	0	2	30	4	1	1	12	13	1	0	28	1454
0.303938	7	0	0	1	30	4	1	1	12	14	1	0	0	39
0.304	1	1	0	1	30	4	2	1	12	15	1	0	28	5990
0.304	4	1	0	1	30	4	2	1	12	15	1	0	28	5990
0.304	1	0	0	2	30	4	2	1	12	11	1	0	28	1454
0.304	7	0	0	1	30	4	2	1	12	13	1	0	0	39
0.304063	1	0	0	2	30	4	3	1	12	12	1	0	28	1454
0.304063	7	0	0	1	30	4	3	1	12	12	1	0	0	39
0.304125	1	0	0	2	30	4	4	1	12	15	1	0	28	1454
0.304125	7	0	0	1	30	4	4	1	12	11	1	0	0	39
0.304187	1	0	0	2	30	4	5	1	12	14	1	0	28	1454
0.304187	7	0	0	1	30	4	5	1	12	15	1	0	0	39
0.30425	1	1	0	1	30	4	3	1	12	11	1	0	12	1605
0.30425	4	1	0	1	30	4	3	1	12	11	1	0	28	5990
0.30425	1	0	0	2	30	4	6	1	12	13	1	0	28	1454
0.30425	7	0	0	1	30	4	6	1	12	14	1	0	0	39
0.304312	1	0	0	2	30	4	7	1	12	11	1	0	28	1454
0.304312	7	0	0	1	30	4	7	1	12	13	1	0	0	39
0.304375	1	0	0	2	30	4	8	1	12	12	1	0	28	1454
0.304375	7	0	0	1	30	4	8	1	12	12	1	0	0	39
0.304438	1	0	0	2	30	4	9	1	12	15	1	0	28	1454
0.304438	4	0	0	2	30	4	9	1	12	11	1	0	0	39
0.304438	7	0	0	1	30	4	9	1	12	11	1	0	0	39
0.3045	1	1	0	1	30	5	0	1	12	14	1	0	12	1605
0.3045	4	1	0	1	30	5	0	1	12	14	1	0	28	5990
0.3045	1	0	0	2	30	4	10	1	12	14	1	0	28	1454
0.3045	7	0	0	1	30	4	10	1	12	15	1	0	0	39
0.304563	1	0	0	2	30	4	11	1	12	13	1	0	28	1454
0.304563	7	0	0	1	30	4	11	1	12	14	1	0	0	39
0.304625	1	0	0	2	30	4	12	1	12	11	1	0	28	1454
0.304625	7	0	0	1	30	4	12	1	12	13	1	0	0	39
0.304688	1	0	0	2	30	4	13	1	12	12	1	0	28	1454
0.304688	7	0	0	1	30	4	13	1	12	12	1	0	0	39
0.30475	1	1	0	1	30	5	1	1	12	13	1	0	12	1605
0.30475	4	1	0	1	30	5	1	1	11	13	1	0	28	5489
0.30475	1	0	0	2	30	4	14	1	12	15	1	0	28	1454
0.30475	7	0	0	1	30	4	14	1	12	11	1	0	0	39
0.304812	1	0	0	2	30	4	15	1	12	14	1	0	28	1454
0.304812	4	0	0	2	30	4	15	1	12	12	1	0	0	39
0.304812	7	0	0	1	30	4	15	1	12	15	1	0	0	39
0.304875	1	0	0	2	30	5	0	1	12	13	1	0	28	1454
0.304875	4	0	0	2	30	5	0	1	12	15	1	0	0	39
0.304875	7	0	0	1	30	5	0	1	12	14	1	0	0	39
0.304937	1	0	0	2	30	5	1	1	12	11	1	0	28	1454
0.304937	4	0	0	2	30	5	1	1	12	13	1	0	0	39
0.304937	7	0	0	1	30	5	1	1	12	13	1	0	0	39
0.305	1	1	0	1	30	5	2	1	12	12	1	0	12	1605
0.305	4	1	0	1	30	5	2	1	12	12	1	0	28	5990
0.305	1	0	0	2	30	5	2	1	12	12	1	0	28	1454
0.305	4	0	0	2	30	5	2	1	11	14	1	0	0	35
0.305	7	0	0	1	30	5	2	1	12	12	1	0	0	39
0.305063	1	0	0	2	30	5	3	1	12	15	1	0	28	1454
0.305063	7	0	0	1	30	5	3	1	12	11	1	0	0	39
0.305125	1	0	0	2	30	5	4	1	12	14	1	0	28	1454
0.305125	7	0	0	1	30	5	4	1	12	15	1	0	0	39
0.305188	1	0	0	2	30	5	5	1	12	13	1	0	28	1454
0.305188	7	0	0	1	30	5	5	1	11	14	1	0	0	35
0.30525	4	1	0	1	30	5	3	1	12	15	1	0	28	5990
0.30525	1	0	0	2	30	5	6	1	12	11	1	0	28	1454
0.30525	7	0	0	1	30	5	6	1	12	13	1	0	0	39
0.305312	1	0	0	2	30	5	7	1	12	12	1	0	28	1454
0.305312	7	0	0	1	30	5	7	1	12	12	1	0	0	39
0.305375	1	0	0	2	30	5	8	1	12	15	1	0	28	1454
0.305375	7	0	0	1	30	5	8	1	12	10	1	0	0	39
0.305437	1	0	0	2	30	5	9	1	12	14	1	0	28	1454
0.305437	7	0	0	1	30	5	9	1	12	15	1	0	0	39
0.3055	1	1	0	1	30	6	0	1	12	11	1	0	12	1605
0.3055	4	1	0	1	30	6	0	1	12	10	1	0	28	5990
0.3055	1	0	0	2	30	5	10	1	12	13	1	0	28	1454
0.3055	7	0	0	1	30	5	10	1	12	14	1	0	0	39
0.305563	1	0	0	2	30	5	11	1	12	11	1	0	28	1454
0.305563	7	0	0	1	30	5	11	1	12	13	1	0	0	39
0.305625	1	0	0	2	30	5	12	1	12	12	1	0	28	1454
0.305625	7	0	0	1	30	5	12	1	12	12	1	0	0	39
0.305688	1	0	0	2	30	5	13	1	12	15	1	0	28	1454
0.305688	4	0	0	2	30	5	13	1	12	11	1	0	0	39
0.305688	7	0	0	1	30	5	13	1	12	11	1	0	0	39
0.30575	1	1	0	1	30	6	1	1	12	14	1	0	12	1605
0.30575	4	1	0	1	30	6	1	1	12	14	1	0	28	5990
0.30575	1	0	0	2	30	5	14	1	12	14	1	0	28	1454
0.30575	7	0	0	1	30	5	14	1	12	15	1	0	0	39
0.305812	1	0	0	2	30	5	15	1	11	13	1	0	28	1332
0.305812	7	0	0	1	30	5	15	1	12	14	1	0	0	39
0.305875	1	0	0	2	30	6	0	1	12	11	1	0	28	1454
0.305875	7	0	0	1	30	6	0	1	12	13	1	0	0	39
0.305937	1	0	0	2	30	6	1	1	12	12	1	0	28	1454
0.305937	7	0	0	1	30	6	1	1	12	12	1	0	0	39
0.306	1	1	0	1	30	6	2	1	12	13	1	0	12	1605
0.306	4	1	0	1	30	6	2	1	12	13	1	0	28	5990
0.306	1	0	0	2	30	6	2	1	12	15	1	0	28	1454
0.306	7	0	0	1	30	6	2	1	12	11	1	0	0	39
0.306063	1	0	0	2	30	6	3	1	12	14	1	0	28	1454
0.306063	4	0	0	2	30	6	3	1	12	12	1	0	0	39
0.306063	7	0	0	1	30	6	3	1	12	15	1	0	0	39
0.306125	1	0	0	2	30	6	4	1	12	13	1	0	28	1454
0.306125	4	0	0	2	30	6	4	1	12	15	1	0	0	39
0.306125	7	0	0	1	30	6	4	1	12	14	1	0	0	39
0.306188	1	0	0	2	30	6	5	1	12	11	1	0	28	1454
0.306188	4	0	0	2	30	6	5	1	12	13	1	0	16	630
0.306188	7	0	0	1	30	6	5	1	12	13	1	0	6	155
0.30625	1	1	0	1	30	6	3	1	12	12	1	0	28	5990
0.30625	4	1	0	1	30	6	3	1	12	12	1	0	28	5990
0.30625	1	0	0	2	30	6	6	1	12	12	1	0	28	1454
0.30625	4	0	0	2	30	6	6	1	12	14	1	0	0	39
0.30625	7	0	0	1	30	6	6	1	12	12	1	0	0	39
0.306312	1	0	0	2	30	6	7	1	12	15	1	0	28	1454
0.306312	7	0	0	1	30	6	7	1	12	11	1	0	0	39
0.306375	1	0	0	2	30	6	8	1	12	14	1	0	28	1454
0.306375	7	0	0	1	30	6	8	1	12	15	1	0	0	39
0.306437	1	0	0	2	30	6	9	1	12	13	1	0	28	1454
0.306437	7	0	0	1	30	6	9	1	12	14	1	0	0	39
0.3065	4	1	0	1	30	7	0	1	12	15	1	0	28	5990
0.3065	1	0	0	2	30	6	10	1	12	11	1	0	28	1454
0.306563	1	0	0	2	30	6	11	1	12	12	1	0	28	1454
0.306563	7	0	0	1	30	6	11	1	12	12	1	0	0	39
0.306625	1	0	0	2	30	6	12	1	12	15	1	0	28	1454
0.306625	7	0	0	1	30	6	12	1	12	11	1	0	0	39
0.306688	1	0	0	2	30	6	13	1	12	14	1	0	28	1454
0.306688	7	0	0	1	30	6	13	1	12	15	1	0	0	39
0.30675	1	1	0	1	30	7	1	1	12	11	1	0	12	1605
0.30675	4	1	0	1	30	7	1	1	12	11	1	0	28	5990
0.30675	1	0	0	2	30	6	14	1	12	13	1	0	28	1454
0.30675	7	0	0	1	30	6	14	1	12	14	1	0	0	39
0.306812	1	0	0	2	30	6	15	1	12	11	1	0	28	1454
0.306875	1	0	0	2	30	7	0	1	12	12	1	0	28	1454
0.306875	7	0	0	1	30	7	0	1	12	12	1	0	0	39
0.306937	1	0	0	2	30	7	1	1	11	15	1	0	28	1332
0.306937	4	0	0	2	30	7	1	1	12	11	1	0	0	39
0.306937	7	0	0	1	30	7	1	1	12	11	1	0	0	39
0.307	1	1	0	1	30	7	2	1	12	14	1	0	12	1605
0.307	4	1	0	1	30	7	2	1	12	14	1	0	28	5990
0.307	1	0	0	2	30	7	2	1	12	14	1	0	28	1454
0.307	7	0	0	1	30	7	2	1	12	15	1	0	0	39
0.307063	1	0	0	2	30	7	3	1	12	13	1	0	28	1454
0.307063	7	0	0	1	30	7	3	1	12	14	1	0	0	39
0.307125	1	0	0	2	30	7	4	1	12	10	1	0	28	1454
0.307125	7	0	0	1	30	7	4	1	12	13	1	0	0	39
0.307188	1	0	0	2	30	7	5	1	12	12	1	0	28	1454
0.307188	7	0	0	1	30	7	5	1	12	12	1	0	0	39
0.30725	1	1	0	1	30	7	3	1	12	13	1	0	12	1605
0.30725	4	1	0	1	30	7	3	1	12	13	1	0	28	5990
0.30725	1	0	0	2	30	7	6	1	12	15	1	0	28	1454
0.30725	4	0	0	2	30	7	6	1	12	11	1	0	0	39
0.30725	7	0	0	1	30	7	6	1	12	11	1	0	0	39
0.307312	1	0	0	2	30	7	7	1	12	14	1	0	28	1454
0.307312	4	0	0	2	30	7	7	1	12	12	1	0	12	387
0.307312	7	0	0	1	30	7	7	1	12	15	1	0	6	155
0.307375	1	0	0	2	30	7	8	1	12	13	1	0	28	1454
0.307375	4	0	0	2	30	7	8	1	12	15	1	0	0	39
0.307375	7	0	0	1	30	7	8	1	12	14	1	0	0	39
0.307437	1	0	0	2	30	7	9	1	12	11	1	0	28	1454
0.307437	4	0	0	2	30	7	9	1	12	13	1	0	0	39
0.307437	7	0	0	1	30	7	9	1	12	13	1	0	0	39
0.3075	4	1	0	1	30	8	0	1	12	12	1	0	28	5990
0.3075	1	0	0	2	30	7	10	1	12	12	1	0	28	1454
0.3075	4	0	0	2	30	7	10	1	12	14	1	0	0	39
0.3075	7	0	0	1	30	7	10	1	12	12	1	0	0	39
0.307563	1	0	0	2	30	7	11	1	12	15	1	0	28	1454
0.307563	7	0	0	1	30	7	11	1	12	11	1	0	0	39
0.307625	1	0	0	2	30	7	12	1	12	14	1	0	28	1454
0.307688	1	0	0	2	30	7	13	1	12	13	1	0	28	1454
0.307688	7	0	0	1	30	7	13	1	12	14	1	0	0	39
0.30775	1	1	0	1	30	8	1	1	12	15	1	0	12	1605
0.30775	4	1	0	1	30	8	1	1	12	15	1	0	28	5990
0.30775	1	0	0	2	30	7	14	1	12	11	1	0	28	1454
0.30775	7	0	0	1	30	7	14	1	12	13	1	0	0	39
0.307812	1	0	0	2	30	7	15	1	12	12	1	0	28	1454
0.307812	7	0	0	1	30	7	15	1	12	12	1	0	0	39
0.307875	1	0	0	2	30	8	0	1	12	15	1	0	28	1454
0.307875	7	0	0	1	30	8	0	1	12	11	1	0	0	39
0.307937	1	0	0	2	30	8	1	1	12	14	1	0	28	1454
0.308	1	1	0	1	30	8	2	1	12	11	1	0	12	1605
0.308	4	1	0	1	30	8	2	1	12	11	1	0	28	5990
0.308	1	0	0	2	30	8	2	1	12	13	1	0	28	1454
0.308	7	0	0	1	30	8	2	1	12	14	1	0	0	39
0.308063	1	0	0	2	30	8	3	1	12	11	1	0	28	1454
0.308063	7	0	0	1	30	8	3	1	12	13	1	0	0	39
0.308125	1	0	0	2	30	8	4	1	12	12	1	0	28	1454
0.308125	7	0	0	1	30	8	4	1	12	12	1	0	0	39
0.308188	1	0	0	2	30	8	5	1	12	15	1	0	28	1454
0.308188	4	0	0	2	30	8	5	1	11	10	1	0	0	35
0.308188	7	0	0	1	30	8	5	1	12	11	1	0	0	39
0.30825	1	1	0	1	30	8	3	1	12	14	1	0	12	1605
0.30825	4	1	0	1	30	8	3	1	12	14	1	0	28	5990
0.30825	1	0	0	2	30	8	6	1	12	14	1	0	28	1454
0.30825	7	0	0	1	30	8	6	1	12	15	1	0	0	39
0.308312	1	0	0	2	30	8	7	1	12	13	1	0	28	1454
0.308312	7	0	0	1	30	8	7	1	12	14	1	0	0	39
0.308375	1	0	0	2	30	8	8	1	12	11	1	0	28	1454
0.308375	7	0	0	1	30	8	8	1	12	13	1	0	0	39
0.308437	1	0	0	2	30	8	9	1	12	12	1	0	28	1454
0.308437	7	0	0	1	30	8	9	1	12	12	1	0	0	39
0.3085	1	1	0	1	30	9	0	1	12	13	1	0	12	1605
0.3085	4	1	0	1	30	9	0	1	12	13	1	0	28	5990
0.3085	1	0	0	2	30	8	10	1	12	15	1	0	28	1454
0.3085	7	0	0	1	30	8	10	1	12	11	1	0	0	39
0.308563	1	0	0	2	30	8	11	1	12	14	1	0	28	1454
0.308563	7	0	0	1	30	8	11	1	12	15	1	0	0	39
0.308625	1	0	0	2	30	8	12	1	12	13	1	0	28	1454
0.308625	4	0	0	2	30	8	12	1	12	12	1	0	0	39
0.308625	7	0	0	1	30	8	12	1	12	14	1	0	0	39
0.308688	1	0	0	2	30	8	13	1	12	11	1	0	28	1454
0.308688	4	0	0	2	30	8	13	1	12	15	1	0	0	39
0.308688	7	0	0	1	30	8	13	1	12	13	1	0	0	39
0.30875	4	1	0	1	30	9	1	1	12	12	1	0	28	5990
0.30875	1	0	0	2	30	8	14	1	12	12	1	0	28	1454
0.30875	4	0	0	2	30	8	14	1	12	13	1	0	0	39
0.30875	7	0	0	1	30	8	14	1	12	12	1	0	0	39
0.308812	1	0	0	2	30	8	15	1	12	15	1	0	28	1454
0.308812	4	0	0	2	30	8	15	1	12	14	1	0	0	39
0.308812	7	0	0	1	30	8	15	1	12	11	1	0	0	39
0.308875	1	0	0	2	30	9	0	1	12	14	1	0	28	1454
0.308875	7	0	0	1	30	9	0	1	12	15	1	0	0	39
0.308937	1	0	0	2	30	9	1	1	12	13	1	0	28	1454
0.308937	7	0	0	1	30	9	1	1	12	14	1	0	0	39
0.309	1	1	0	1	30	9	2	1	12	15	1	0	12	1605
0.309	4	1	0	1	30	9	2	1	12	15	1	0	28	5990
0.309	1	0	0	2	30	9	2	1	12	11	1	0	28	1454
0.309	7	0	0	1	30	9	2	1	12	13	1	0	0	39
0.309063	1	0	0	2	30	9	3	1	12	12	1	0	28	1454
0.309063	7	0	0	1	30	9	3	1	12	12	1	0	0	39
0.309125	1	0	0	2	30	9	4	1	12	15	1	0	28	1454
0.309125	7	0	0	1	30	9	4	1	12	11	1	0	0	39
0.309188	1	0	0	2	30	9	5	1	12	14	1	0	28	1454
0.309188	7	0	0	1	30	9	5	1	12	15	1	0	0	39
0.30925	1	1	0	1	30	9	3	1	12	11	1	0	12	1605
0.30925	4	1	0	1	30	9	3	1	12	11	1	0	28	5990
0.30925	1	0	0	2	30	9	6	1	12	13	1	0	28	1454
0.30925	7	0	0	1	30	9	6	1	12	14	1	0	0	39
0.309312	1	0	0	2	30	9	7	1	12	11	1	0	28	1454
0.309312	7	0	0	1	30	9	7	1	12	13	1	0	0	39
0.309375	1	0	0	2	30	9	8	1	12	12	1	0	28	1454
0.309375	7	0	0	1	30	9	8	1	12	12	1	0	0	39
0.309437	1	0	0	2	30	9	9	1	12	15	1	0	28	1454
0.309437	7	0	0	1	30	9	9	1	12	11	1	0	0	39
0.3095	1	1	0	1	31	0	0	1	12	14	1	0	12	1605
0.3095	4	1	0	1	31	0	0	1	12	14	1	0	28	5990
0.3095	1	0	0	2	30	9	10	1	12	14	1	0	28	1454
0.3095	4	0	0	2	30	9	10	1	12	11	1	0	0	39
0.3095	7	0	0	1	30	9	10	1	12	15	1	0	0	39
0.309563	1	0	0	2	30	9	11	1	12	13	1	0	28	1454
0.309563	7	0	0	1	30	9	11	1	12	14	1	0	0	39
0.309625	1	0	0	2	30	9	12	1	12	11	1	0	28	1454
0.309625	7	0	0	1	30	9	12	1	12	13	1	0	0	39
0.309688	1	0	0	2	30	9	13	1	12	12	1	0	28	1454
0.309688	7	0	0	1	30	9	13	1	12	12	1	0	0	39
0.30975	1	1	0	1	31	0	1	1	12	13	1	0	12	1605
0.30975	4	1	0	1	31	0	1	1	12	13	1	0	28	5990
0.30975	1	0	0	2	30	9	14	1	12	15	1	0	28	1454
0.30975	7	0	0	1	30	9	14	1	12	11	1	0	0	39
0.309812	1	0	0	2	30	9	15	1	12	14	1	0	28	1454
0.309812	7	0	0	1	30	9	15	1	12	15	1	0	0	39
0.309875	1	0	0	2	31	0	0	1	12	13	1	0	28	1454
0.309875	4	0	0	2	31	0	0	1	12	12	1	0	0	39
0.309875	7	0	0	1	31	0	0	1	12	14	1	0	0	39
0.309937	1	0	0	2	31	0	1	1	12	11	1	0	28	1454
0.309937	4	0	0	2	31	0	1	1	12	15	1	0	0	39
0.309937	7	0	0	1	31	0	1	1	12	13	1	0	0	39
0.31	1	1	0	1	31	0	2	1	12	12	1	0	12	1605
0.31	4	1	0	1	31	0	2	1	12	12	1	0	28	5990
0.31	1	0	0	2	31	0	2	1	12	12	1	0	28	1454
0.31	4	0	0	2	31	0	2	1	11	13	1	0	0	35
0.31	7	0	0	1	31	0	2	1	12	12	1	0	0	39
0.310063	1	0	0	2	31	0	3	1	12	15	1	0	28	1454
0.310063	4	0	0	2	31	0	3	1	12	14	1	0	0	39
0.310063	7	0	0	1	31	0	3	1	12	11	1	0	0	39
0.310125	1	0	0	2	31	0	4	1	12	14	1	0	28	1454
0.310125	7	0	0	1	31	0	4	1	12	15	1	0	0	39
0.310188	1	0	0	2	31	0	5	1	12	13	1	0	28	1454
0.310188	7	0	0	1	31	0	5	1	11	14	1	0	0	35
0.31025	1	1	0	1	31	0	3	1	12	15	1	0	12	1605
0.31025	4	1	0	1	31	0	3	1	12	15	1	0	28	5990
0.31025	1	0	0	2	31	0	6	1	12	11	1	0	28	1454
0.31025	7	0	0	1	31	0	6	1	12	13	1	0	0	39
0.310312	1	0	0	2	31	0	7	1	12	12	1	0	28	1454
0.310312	7	0	0	1	31	0	7	1	12	12	1	0	0	39
