time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.116346	7	1	4	36	0.000283031
0.116408	1	2	4	1451	0.000283031
0.116408	7	1	4	36	0.000283031
0.116471	1	2	4	1451	0.000283031
0.116533	1	2	4	1451	0.000283031
0.116533	7	1	4	36	0.000283031
0.116582	1	1	4	1602	0.00083214
0.116582	4	1	4	5987	0.00083214
0.116596	1	2	4	1451	0.000283031
0.116596	7	1	4	36	0.000283031
0.116658	1	2	4	1451	0.000283031
0.116658	7	1	4	36	0.000283031
0.116721	1	2	4	1451	0.000283031
0.116721	7	1	4	36	0.000283031
0.116783	1	2	4	1451	0.000283031
0.116832	1	1	4	1602	0.00083214
0.116832	4	1	4	5987	0.00083214
0.116846	1	2	4	1451	0.000283031
0.116846	7	1	4	36	0.000283031
0.116908	1	2	4	1451	0.000283031
0.116908	7	1	4	36	0.000283031
0.116971	1	2	4	1451	0.000283031
0.116971	7	1	4	36	0.000283031
0.117033	1	2	4	1451	0.000283031
0.117033	7	1	4	36	0.000283031
0.117082	1	1	4	1602	0.00083214
0.117082	4	1	4	5987	0.00083214
0.117096	1	2	4	1451	0.000283031
0.117096	7	1	4	152	0.000908031
0.117158	1	2	4	1451	0.000283031
0.117158	7	1	4	36	0.000283031
0.117216	1	2	4	1329	0.000278567
0.117221	4	2	4	36	0.000908031
0.117221	7	1	4	36	0.000283031
0.117283	1	2	4	1451	0.000283031
0.117283	7	1	4	36	0.000283031
0.117332	1	1	4	1602	0.00083214
0.117332	4	1	4	5987	0.00083214
0.117346	1	2	4	1451	0.000283031
0.117346	7	1	4	36	0.000283031
0.117408	1	2	4	1451	0.000283031
0.117408	7	1	4	36	0.000283031
0.117471	1	2	4	1451	0.000283031
0.117471	7	1	4	36	0.000283031
0.117533	1	2	4	1451	0.000283031
0.117533	7	1	4	36	0.000283031
0.117582	1	1	4	1602	0.00083214
0.117582	4	1	4	5987	0.00083214
0.117596	1	2	4	1451	0.000283031
0.117658	1	2	4	1451	0.000283031
0.117658	7	1	4	36	0.000283031
0.117721	1	2	4	1451	0.000283031
0.117721	7	1	4	36	0.000283031
0.117783	1	2	4	1451	0.000283031
0.117783	7	1	4	36	0.000283031
0.117832	1	1	4	1602	0.00083214
0.117832	4	1	4	5987	0.00083214
0.117846	1	2	4	1451	0.000283031
0.117846	7	1	4	36	0.000283031
0.117908	1	2	4	1451	0.000283031
0.117971	1	2	4	1451	0.000283031
0.117971	7	1	4	36	0.000283031
0.118033	1	2	4	1451	0.000283031
0.118033	7	1	4	36	0.000283031
0.118082	1	1	4	1602	0.00083214
0.118082	4	1	4	5987	0.00083214
0.118096	1	2	4	1451	0.000283031
0.118096	7	1	4	36	0.000283031
0.118158	1	2	4	1451	0.000283031
0.118158	7	1	4	36	0.000283031
0.118221	1	2	4	1451	0.000283031
0.118221	7	1	4	152	0.000908031
0.118283	1	2	4	1451	0.000283031
0.118283	7	1	4	36	0.000283031
0.118332	1	1	4	1602	0.00083214
0.118332	4	1	4	5987	0.00083214
0.118346	1	2	4	1451	0.000283031
0.118346	7	1	4	36	0.000283031
0.118408	1	2	4	1451	0.000283031
