Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.0347857	DL	3	4	3	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.034808	DL	3	4	12	1	12	4	0	2	118	28	1	1	41.088	15	1	0.595259
0.0348705	DL	3	4	13	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.0348839	DL	3	4	14	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0348839	DL	3	4	14	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.034933	DL	3	4	14	1	12	4	0	2	118	28	1	1	41.4787	15	0	0.595259
0.0349464	DL	3	4	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0349464	DL	3	4	15	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.0349955	DL	3	4	15	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.0350357	DL	3	5	0	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.035058	DL	3	5	0	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.0350714	DL	3	5	1	1	1	1	0	2	118	28	1	0	60.7266	15	0	5.701e-14
0.0351205	DL	3	5	1	1	12	4	0	2	118	28	1	2	21.7041	15	0	0
0.0351205	DL	3	5	1	1	12	7	0	1	239	28	1	1	41.134	8	0	0
0.0351339	DL	3	5	2	1	1	7	0	1	96	24	1	0	9.83385	9	1	1
0.0351384	DL	3	5	2	1	2	4	0	2	239	28	1	0	30.9104	15	0	5.701e-14
0.0351964	DL	3	5	3	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0351964	DL	3	5	3	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.0352321	DL	3	5	0	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0352455	DL	3	5	3	1	12	7	0	1	118	28	1	1	47.6878	15	1	0.309232
0.0352589	DL	3	5	4	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0352589	DL	3	5	4	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.0352857	DL	3	5	1	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.035308	DL	3	5	4	1	12	7	0	1	118	28	1	1	47.6878	15	0	0.290877
0.0353661	DL	3	5	5	1	11	7	0	1	35	0	1	0	39.1801	15	0	0
0.0353839	DL	3	5	6	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0353839	DL	3	5	6	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.035433	DL	3	5	6	1	12	7	0	1	39	0	1	0	38.8024	15	0	0
0.0354464	DL	3	5	7	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0354464	DL	3	5	7	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.0354821	DL	3	5	1	1	12	1	1	1	497	28	1	1	76.1826	15	0	0
0.0354955	DL	3	5	7	1	12	7	0	1	96	24	1	1	47.6878	15	0	0
0.0355223	DL	3	5	8	1	4	7	0	1	165	14	1	0	38.6206	14	0	0
0.0355357	DL	3	5	2	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.035558	DL	3	5	8	1	12	4	0	2	118	28	1	1	40.2107	15	1	0.595259
0.0355714	DL	3	5	9	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.0356205	DL	3	5	9	1	12	4	0	2	118	28	1	1	19.9585	15	1	0.956624
0.0356205	DL	3	5	9	1	12	7	0	1	118	28	1	2	6.88863	7	0	0
0.0356339	DL	3	5	10	1	1	7	0	1	118	28	1	0	9.83385	9	1	1
0.035683	DL	3	5	10	1	12	4	0	2	39	0	1	0	33.3084	15	0	0
0.0356964	DL	3	5	11	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0356964	DL	3	5	11	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0357321	DL	3	5	2	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0357455	DL	3	5	11	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.0357589	DL	3	5	12	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0357589	DL	3	5	12	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0357857	DL	3	5	3	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.035808	DL	3	5	12	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.0358705	DL	3	5	13	1	12	4	0	2	118	28	1	2	41.8564	15	0	0
0.0358839	DL	3	5	14	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0358839	DL	3	5	14	1	1	7	0	1	109	26	1	0	-5.11815	0	1	1
0.035933	DL	3	5	14	1	12	4	0	2	118	28	1	2	41.4787	15	0	0
0.0359464	DL	3	5	15	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0359554	DL	3	5	15	1	3	4	0	2	361	28	1	0	31.4328	14	1	0.480967
0.0359643	DL	3	5	3	1	11	1	1	1	497	28	1	1	76.1935	15	0	0
0.0359955	DL	3	5	15	1	12	7	0	1	118	28	1	1	46.8163	15	0	0
0.0360357	DL	3	6	0	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.036058	DL	3	6	0	1	12	4	0	2	118	28	1	2	20.336	15	0	0
0.036058	DL	3	6	0	1	12	7	0	1	118	28	1	1	7.13903	8	1	1
0.0360714	DL	3	6	1	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.0361205	DL	3	6	1	1	12	4	0	2	118	28	1	2	19.9585	15	0	0
0.0361205	DL	3	6	1	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.0361339	DL	3	6	2	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.036183	DL	3	6	2	1	12	7	0	1	39	0	1	0	38.8028	15	0	0
0.0361964	DL	3	6	3	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0361964	DL	3	6	3	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.0362321	DL	3	6	0	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0362455	DL	3	6	3	1	12	7	0	1	109	26	1	1	47.6878	15	0	0
0.0362589	DL	3	6	4	1	1	1	0	2	118	28	1	0	34.7386	15	0	5.701e-14
0.0362857	DL	3	6	1	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.036308	DL	3	6	4	1	12	4	0	2	361	28	1	1	25.8721	15	0	0
0.036308	DL	3	6	4	1	12	7	0	1	39	0	1	0	37.6039	12	0	0
0.0363214	DL	3	6	5	1	1	4	0	2	109	26	1	0	33.193	14	0	1.29561e-11
0.0363705	DL	3	6	5	1	12	7	0	1	118	28	1	2	47.6881	15	0	0
0.0363839	DL	3	6	6	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0363839	DL	3	6	6	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.036433	DL	3	6	6	1	12	7	0	1	118	28	1	2	47.6878	15	0	0
0.0364464	DL	3	6	1	1	10	1	1	1	1340	12	1	0	66.0634	15	0	0
0.0364464	DL	3	6	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0364464	DL	3	6	7	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.0364821	DL	3	6	7	1	9	7	0	1	290	12	1	0	38.6688	15	0	0
0.0365357	DL	3	6	2	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0365357	DL	3	6	2	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.036558	DL	3	6	8	1	12	4	0	2	118	28	1	1	41.8564	15	0	0.595259
0.0365714	DL	3	6	9	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0365714	DL	3	6	9	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.0366205	DL	3	6	9	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.0366339	DL	3	6	10	1	1	4	0	2	118	28	1	0	33.6621	15	0	5.701e-14
0.0366964	DL	3	6	11	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0366964	DL	3	6	11	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0367455	DL	3	6	11	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.0367589	DL	3	6	12	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0367589	DL	3	6	12	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0367857	DL	3	6	3	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0367857	DL	3	6	3	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.036808	DL	3	6	12	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.0368705	DL	3	6	13	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.0368839	DL	3	6	14	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0368884	DL	3	6	14	1	2	4	0	2	239	28	1	0	30.1837	14	1	0.781991
0.036933	DL	3	6	14	1	12	7	0	1	118	28	1	1	47.2742	15	1	0.290877
0.0369464	DL	3	6	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0369464	DL	3	6	15	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.0369955	DL	3	6	15	1	12	7	0	1	39	0	1	0	38.8024	15	0	0
0.0370357	DL	3	7	0	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0370357	DL	3	7	0	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.037058	DL	3	7	0	1	12	4	0	2	118	28	1	2	20.336	15	0	0
0.037058	DL	3	7	0	1	12	7	0	1	118	28	1	1	7.13903	8	1	1
0.0370714	DL	3	7	1	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.0371205	DL	3	7	1	1	12	4	0	2	118	28	1	2	19.883	15	0	0
0.0371205	DL	3	7	1	1	12	7	0	1	118	28	1	1	6.88862	7	1	1
0.0371339	DL	3	7	2	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.037183	DL	3	7	2	1	12	7	0	1	39	0	1	0	38.8028	15	0	0
0.0371964	DL	3	7	3	1	1	1	0	2	118	28	1	0	60.7266	15	0	5.701e-14
0.0372455	DL	3	7	3	1	12	4	0	2	239	28	1	1	34.7669	14	0	0
0.0372455	DL	3	7	3	1	12	7	0	1	118	28	1	2	8.61772	8	0	0
0.0372589	DL	3	7	4	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0372634	DL	3	7	4	1	2	7	0	1	239	28	1	0	35.6114	13	1	1
0.0372857	DL	3	7	1	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0372857	DL	3	7	1	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.037308	DL	3	7	4	1	12	4	0	2	118	28	1	1	41.088	15	1	0.595259
0.0373705	DL	3	7	5	1	12	4	0	2	39	0	1	0	33.193	14	0	0
0.0373705	DL	3	7	5	1	12	7	0	1	118	28	1	2	16.1675	13	0	0
0.0373839	DL	3	7	6	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0373884	DL	3	7	6	1	2	4	0	2	239	28	1	0	30.1837	14	1	0.781991
0.037433	DL	3	7	6	1	12	7	0	1	118	28	1	2	47.2742	15	0	0
0.0374464	DL	3	7	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0374464	DL	3	7	7	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.0374598	DL	3	7	7	1	4	7	0	1	127	12	1	0	37.9312	15	0	0
0.0375357	DL	3	7	2	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0375357	DL	3	7	2	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.0375714	DL	3	7	9	1	1	1	0	2	118	28	1	0	60.7266	15	0	5.701e-14
0.0376205	DL	3	7	9	1	12	4	0	2	118	28	1	2	21.7041	15	0	0
0.0376205	DL	3	7	9	1	12	7	0	1	239	28	1	1	41.134	8	0	0
0.0376339	DL	3	7	10	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.0376339	DL	3	7	10	1	1	7	0	1	96	24	1	0	9.83385	9	1	1
0.0376964	DL	3	7	11	1	1	1	0	2	118	28	1	0	34.9258	15	0	5.701e-14
0.0376964	DL	3	7	11	1	1	7	0	1	96	24	1	0	-5.12297	0	1	1
0.0377455	DL	3	7	11	1	12	4	0	2	239	28	1	1	39.638	15	0	0
0.0377589	DL	3	7	12	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0377589	DL	3	7	12	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0377857	DL	3	7	3	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.037808	DL	3	7	12	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.0378705	DL	3	7	13	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.0378839	DL	3	7	14	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0378839	DL	3	7	14	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.037933	DL	3	7	14	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.0379464	DL	3	7	15	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0379509	DL	3	7	15	1	2	4	0	2	239	28	1	0	30.1837	14	1	0.781991
0.0379821	DL	3	7	3	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0379955	DL	3	7	15	1	12	7	0	1	96	24	1	1	47.2742	15	0	0
0.0380357	DL	3	8	0	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.038058	DL	3	8	0	1	12	7	0	1	96	24	1	1	48.0656	15	0	0
0.0380714	DL	3	8	1	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.0381205	DL	3	8	1	1	12	4	0	2	118	28	1	2	19.9585	15	0	0
0.0381205	DL	3	8	1	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.0381339	DL	3	8	2	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.038183	DL	3	8	2	1	12	7	0	1	39	0	1	0	38.8028	15	0	0
0.0381964	DL	3	8	3	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0381964	DL	3	8	3	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.0382321	DL	3	8	0	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0382455	DL	3	8	3	1	12	7	0	1	118	28	1	1	47.6878	15	0	0.290877
0.0382589	DL	3	8	4	1	1	1	0	2	118	28	1	0	34.9258	15	0	5.701e-14
0.0382857	DL	3	8	1	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.038308	DL	3	8	4	1	12	4	0	2	239	28	1	1	26.9432	15	0	0
0.038308	DL	3	8	4	1	12	7	0	1	39	0	1	0	37.9353	13	0	0
0.0383214	DL	3	8	5	1	1	4	0	2	109	26	1	0	21.5261	15	0	0
0.0383259	DL	3	8	5	1	2	7	0	1	239	28	1	0	36.1758	15	0	5.701e-14
0.0383839	DL	3	8	6	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0383839	DL	3	8	6	1	1	4	0	2	109	26	1	0	-19.4362	0	1	1
0.038433	DL	3	8	6	1	12	7	0	1	118	28	1	2	47.6878	15	0	0
0.0384464	DL	3	8	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0384464	DL	3	8	7	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.0384598	DL	3	8	7	1	4	7	0	1	127	12	1	0	37.9312	15	0	0
0.0384821	DL	3	8	1	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0385357	DL	3	8	2	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.0385714	DL	3	8	9	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0385714	DL	3	8	9	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0386205	DL	3	8	9	1	12	4	0	2	118	28	1	1	41.4787	15	0	0.595259
0.0386339	DL	3	8	10	1	1	4	0	2	118	28	1	0	33.6621	15	0	5.701e-14
0.0386964	DL	3	8	11	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0386964	DL	3	8	11	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0387321	DL	3	8	2	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0387455	DL	3	8	11	1	12	4	0	2	109	26	1	1	41.4787	15	0	0
0.0387589	DL	3	8	12	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0387589	DL	3	8	12	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0387857	DL	3	8	3	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.038808	DL	3	8	12	1	12	4	0	2	118	28	1	1	41.4787	15	1	0.595259
0.0388705	DL	3	8	13	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.0388839	DL	3	8	14	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.038933	DL	3	8	14	1	12	4	0	2	39	0	1	0	32.8153	14	0	0
0.038933	DL	3	8	14	1	12	7	0	1	118	28	1	1	15.8124	12	1	1
0.0389464	DL	3	8	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0389509	DL	3	8	15	1	2	4	0	2	239	28	1	0	18.5171	14	1	1
0.0389821	DL	3	8	3	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0389955	DL	3	8	15	1	12	7	0	1	39	0	1	0	38.3889	15	0	0
0.0390357	DL	3	9	0	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.039058	DL	3	9	0	1	12	7	0	1	118	28	1	1	48.0656	15	1	0.309232
0.0390714	DL	3	9	1	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.0391205	DL	3	9	1	1	12	4	0	2	118	28	1	2	19.9585	15	0	0
0.0391205	DL	3	9	1	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.0391339	DL	3	9	2	1	1	4	0	2	118	28	1	0	21.5261	15	0	1.30873e-05
0.039183	DL	3	9	2	1	12	7	0	1	39	0	1	0	38.8028	15	0	0
0.0391964	DL	3	9	0	1	10	1	1	1	1340	12	1	0	66.0634	15	0	0
0.0391964	DL	3	9	3	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0391964	DL	3	9	3	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.0392455	DL	3	9	3	1	12	7	0	1	118	28	1	2	47.6878	15	0	0
0.0392589	DL	3	9	4	1	1	1	0	2	118	28	1	0	34.9258	15	0	5.701e-14
0.0392679	DL	3	9	4	1	3	7	0	1	254	22	1	0	36.5528	13	0	7.55318e-12
0.0392857	DL	3	9	1	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0392857	DL	3	9	1	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.039308	DL	3	9	4	1	12	4	0	2	239	28	1	1	38.818	15	0	0
0.0393214	DL	3	9	5	1	1	4	0	2	109	26	1	0	33.193	14	0	1.29561e-11
0.0393705	DL	3	9	5	1	12	7	0	1	118	28	1	2	47.6881	15	0	0
0.0393839	DL	3	9	6	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0393839	DL	3	9	6	1	1	4	0	2	109	26	1	0	-19.4362	0	1	1
0.039433	DL	3	9	6	1	12	7	0	1	118	28	1	2	47.6878	15	0	0
0.0394464	DL	3	9	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0394464	DL	3	9	7	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.0394598	DL	3	9	7	1	4	7	0	1	127	12	1	0	37.9312	15	0	0
0.0395357	DL	3	9	2	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0395357	DL	3	9	2	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.039558	DL	3	9	8	1	12	4	0	2	118	28	1	1	41.8564	15	1	0.595259
0.0395714	DL	3	9	9	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0395714	DL	3	9	9	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.0396205	DL	3	9	9	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.0396339	DL	3	9	10	1	1	4	0	2	118	28	1	0	33.6621	15	0	5.701e-14
0.0396964	DL	3	9	11	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0396964	DL	3	9	11	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0397455	DL	3	9	11	1	12	4	0	2	109	26	1	1	41.4787	15	0	0
0.0397589	DL	3	9	12	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0397589	DL	3	9	12	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0397857	DL	3	9	3	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0397857	DL	3	9	3	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.039808	DL	3	9	12	1	12	4	0	2	118	28	1	1	41.4787	15	0	0.595259
0.0398705	DL	3	9	13	1	12	4	0	2	118	28	1	2	41.8564	15	0	0
0.0398839	DL	3	9	14	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0398884	DL	3	9	14	1	2	4	0	2	239	28	1	0	30.1837	14	1	0.781991
0.039933	DL	3	9	14	1	12	7	0	1	118	28	1	1	47.2742	15	1	0.290877
0.0399464	DL	3	9	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0399464	DL	3	9	15	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.0399955	DL	3	9	15	1	12	7	0	1	39	0	1	0	38.8024	15	0	0
0.0400357	DL	4	0	0	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0400357	DL	4	0	0	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.040058	DL	4	0	0	1	12	7	0	1	118	28	1	1	48.0656	15	0	0.309232
0.0400714	DL	4	0	1	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0400714	DL	4	0	1	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.0401205	DL	4	0	1	1	12	7	0	1	118	28	1	1	47.6878	15	1	0.309232
0.040183	DL	4	0	2	1	12	7	0	1	39	0	1	0	39.1738	15	0	0
0.0401964	DL	4	0	3	1	1	1	0	2	118	28	1	0	60.7266	15	0	5.701e-14
0.0402455	DL	4	0	3	1	12	4	0	2	239	28	1	1	34.7669	14	0	0
0.0402455	DL	4	0	3	1	12	7	0	1	118	28	1	2	8.61772	8	0	0
0.0402589	DL	4	0	4	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0402634	DL	4	0	4	1	2	7	0	1	239	28	1	0	35.6114	13	1	1
0.0402857	DL	4	0	1	1	1	1	1	1	497	28	1	0	5.96355	7	1	1
0.0402857	DL	4	0	1	1	1	4	1	1	497	28	1	0	31.0066	15	0	0
0.040308	DL	4	0	4	1	12	4	0	2	118	28	1	1	41.088	15	0	0.595259
0.0403705	DL	4	0	5	1	12	4	0	2	39	0	1	0	33.6571	15	0	0
0.0403839	DL	4	0	6	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.040433	DL	4	0	6	1	12	4	0	2	118	28	1	1	19.9585	15	1	0.956624
0.040433	DL	4	0	6	1	12	7	0	1	118	28	1	2	6.88863	7	0	0
0.0404464	DL	4	0	7	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0404464	DL	4	0	7	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.0404955	DL	4	0	7	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
0.0405357	DL	4	0	2	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.040558	DL	4	0	8	1	12	4	0	2	39	0	1	0	33.6621	15	0	0
0.0405714	DL	4	0	9	1	1	1	0	2	118	28	1	0	36.1458	15	0	5.701e-14
0.0405759	DL	4	0	9	1	2	4	0	2	221	26	1	0	29.9458	14	0	0.000581735
0.0406205	DL	4	0	9	1	12	7	0	1	239	28	1	1	45.5058	15	0	0
0.0406339	DL	4	0	10	1	1	7	0	1	96	24	1	0	39.1801	15	0	0
0.0406964	DL	4	0	11	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0406964	DL	4	0	11	1	1	7	0	1	96	24	1	0	-5.11815	0	1	1
0.0407321	DL	4	0	2	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0407455	DL	4	0	11	1	12	4	0	2	118	28	1	2	41.4787	15	0	0
0.0407589	DL	4	0	12	1	1	1	0	2	118	28	1	0	36.4221	15	0	5.701e-14
0.0407589	DL	4	0	12	1	1	4	0	2	118	28	1	0	-19.4362	0	1	1
0.0407857	DL	4	0	3	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.040808	DL	4	0	12	1	12	7	0	1	118	28	1	1	47.6878	15	0	0.290877
0.0408705	DL	4	0	13	1	12	7	0	1	39	0	1	0	39.1801	15	0	0
0.0408839	DL	4	0	14	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0408839	DL	4	0	14	1	1	4	0	2	118	28	1	0	-19.4363	0	1	1
0.040933	DL	4	0	14	1	12	7	0	1	39	0	1	0	38.8024	15	0	0
0.0409464	DL	4	0	15	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0409464	DL	4	0	15	1	1	4	0	2	109	26	1	0	-19.4363	0	1	1
0.0409464	DL	4	0	15	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.0409821	DL	4	0	3	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0410357	DL	4	1	0	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.041058	DL	4	1	0	1	12	7	0	1	96	24	1	1	48.0656	15	0	0
0.0410714	DL	4	1	1	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0411205	DL	4	1	1	1	12	4	0	2	118	28	1	1	28.7801	15	0	0.595259
0.0411205	DL	4	1	1	1	12	7	0	1	39	0	1	0	38.2429	13	0	0
0.0411339	DL	4	1	2	1	1	7	0	1	118	28	1	0	9.83385	9	1	1
0.041183	DL	4	1	2	1	12	4	0	2	39	0	1	0	33.3084	15	0	0
0.0411964	DL	4	1	3	1	1	1	0	2	118	28	1	0	35.102	15	0	5.701e-14
0.0411964	DL	4	1	3	1	1	7	0	1	118	28	1	0	-5.11815	0	1	1
0.0412321	DL	4	1	0	1	12	1	1	1	497	28	1	1	76.2295	15	0	0
0.0412455	DL	4	1	3	1	12	4	0	2	118	28	1	1	41.4787	15	0	0.595259
0.0412589	DL	4	1	4	1	1	1	0	2	118	28	1	0	61.0085	15	0	5.701e-14
0.0412857	DL	4	1	1	1	1	4	1	1	497	28	1	0	62.6319	15	0	0
0.041308	DL	4	1	4	1	12	4	0	2	109	26	1	1	19.9585	15	0	0
0.041308	DL	4	1	4	1	12	7	0	1	118	28	1	1	6.88863	7	1	1
0.0413705	DL	4	1	5	1	12	4	0	2	39	0	1	0	21.5261	15	0	0
0.0413705	DL	4	1	5	1	12	7	0	1	39	0	1	0	9.83385	9	0	0
0.0413839	DL	4	1	6	1	1	1	0	2	118	28	1	0	33.1112	15	0	5.701e-14
0.0413839	DL	4	1	6	1	1	7	0	1	118	28	1	0	-5.10577	0	1	1
0.041433	DL	4	1	6	1	12	4	0	2	39	0	1	0	33.2843	15	0	0
