Time	CellId	RNTI	BWPId	SINR(dB)
0.116246	7	1	0	38.6569
0.116259	1	2	0	34.9258
0.116286	1	1	1	5.10933
0.116286	4	1	1	51.1718
0.116308	4	2	0	19.6732
0.116308	7	1	0	37.9353
0.116321	4	2	0	21.5261
0.116326	7	1	0	36.1758
0.116384	1	2	0	36.4221
0.116384	4	2	0	-19.4362
0.116433	7	1	0	38.6569
0.116446	1	2	0	33.1112
0.116446	4	2	0	-19.4363
0.11646	7	1	0	37.9312
0.116536	4	1	1	61.278
0.116558	4	2	0	32.8255
0.116571	1	2	0	33.1112
0.116571	7	1	0	-5.10577
0.116621	4	2	0	33.2843
0.116634	4	2	0	33.6621
0.116696	1	2	0	35.102
0.116696	7	1	0	-5.11815
0.116732	1	1	1	66.915
0.116746	4	2	0	32.4478
0.116759	1	2	0	35.102
0.116759	7	1	0	-5.11815
0.116786	4	1	1	61.278
0.116808	4	2	0	32.4478
0.116871	4	2	0	32.8255
0.116884	1	2	0	36.4221
0.116888	4	2	0	30.1837
0.116933	7	1	0	38.2433
0.116946	1	2	0	33.1112
0.116946	4	2	0	-19.4363
0.116982	1	1	1	66.915
0.116996	7	1	0	38.8024
0.117036	4	1	1	61.278
0.117058	7	1	0	39.0347
0.117071	1	2	0	61.0085
0.117121	4	2	0	10.8521
0.117121	7	1	0	-2.14228
0.117134	4	2	0	21.5261
0.117183	7	1	0	38.8028
0.117196	1	2	0	34.9258
0.117232	1	1	1	66.915
0.117246	4	2	0	19.6732
0.117246	7	1	0	37.9353
0.117259	1	2	0	35.102
0.117263	7	1	0	35.6114
0.117286	4	1	1	61.278
0.117308	4	2	0	32.0571
0.117371	4	2	0	33.6621
0.117384	1	2	0	36.4221
0.117433	4	2	0	32.8153
0.117433	7	1	0	6.78146
0.117446	1	2	0	33.1112
0.117451	4	2	0	18.5171
0.11746	7	1	0	36.1729
0.117482	1	1	1	66.915
0.117536	4	1	1	61.278
0.117571	1	2	0	36.1458
0.117571	4	2	0	-19.4362
0.117621	7	1	0	38.6495
0.117634	7	1	0	39.1801
0.117696	1	2	0	33.1112
0.117696	4	2	0	-19.4363
0.117696	7	1	0	-5.10577
0.117732	1	1	1	66.915
0.117759	1	2	0	34.9258
0.117759	7	1	0	-5.12297
0.117786	4	1	1	51.1718
0.117808	4	2	0	32.368
0.117821	4	2	0	33.6621
0.117884	1	2	0	35.102
0.117884	7	1	0	-5.11815
0.117933	4	2	0	32.4478
0.117946	1	1	1	66.0674
0.117946	1	2	0	33.1112
0.117946	7	1	0	-5.10577
0.117996	4	2	0	33.2843
0.118036	1	1	1	5.10933
0.118036	4	1	1	51.1718
0.118058	4	2	0	11.3051
0.118058	7	1	0	-1.89187
0.118071	1	2	0	36.4221
0.118121	4	2	0	32.8153
0.118121	7	1	0	6.78146
0.118134	4	2	0	21.5261
0.118183	7	1	0	38.8028
0.118196	1	2	0	61.0085
0.118246	4	2	0	10.9276
0.118246	7	1	0	-2.14227
0.118259	1	2	0	36.4221
0.118259	4	2	0	-19.4362
0.118286	1	1	1	5.10933
0.118286	4	1	1	51.1718
0.118308	7	1	0	38.6569
0.118366	4	2	0	27.8746
0.118371	7	1	0	28.0992
0.118384	1	2	0	33.1112
0.118384	4	2	0	-19.4363
